001110000011000000000000010000001000001000010000000001000000001100001000000000000001010000100000000000010010000000000001000100001000000000000000000001000001000000010000000001000010000000001100100000000000001 -> 110010000010000000000110111010010000111100010011001100101101101111000000000000000010011000000000100100000000
010001010001000000000010000001000000001000000000000000010000000000110011000011010001001100000110000001001100000010001000000000001000100010110000000100000000000001101000000010001000001110000000000000000100001 -> 001111110010001101111111101000011001111000000001111100111111001111101010001000000000000000111000000010000001
011100100000100000000000000000000010000010001000000010000100001000001000010100010101010000000001000001000111110100000000001000000000010100000100100000010100000000010001000111010000111111000011111100001111101 -> 111100001101000010000001110110100110000100000100000000111111000000100011111100011111100001111110001111001000
000001100000000000000000000100000000000000000100000000000000001000000000001000010100000000000001100001000100000000001000000000000000000001000000000100000000000100000001000000000000001001100001000000010100000 -> 010001111111000011111111100001010101110111111001111100111111001111000010001010000001000011001000000000001000
000001100000000000000000000100000000000000000100000000000000001000000000001000010100000000000001100001000100000000001000000000000000000001000000000100000000000100000001000000000000001001100001000000010100011 -> 010001111111000011111111100001010100110111100101001000111111001111000010001010000001000011001000000000001000
122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222221222222212222222222222222222222222222222222222222222112
022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222200222222202222222222222222222222222222222222222222222002
212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121121222222122222222222222222222222222222222222222222
221120222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222220000220000222022022222222222222222222222222022222222022222222222222222222000000222220002222
220120222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222221111221111222122122222222222222222222222222022222222022222222222222222222000000222220002222
221020222222222222222222222222222222222222222222222220222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000022222220000002222222222222222222222 -> 222222222222222221111221111222122122222222222222222222222222022222222022222222222222222222000000222220002222
222212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222202202222222222202222222222222222222222222222222222222
222221222222222200002000000002000010000010001000222221000100222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211110101111110111111111011111111101111122 -> 222222222222222222222212222222222222212222222222222222222222122222211121111101111111101111111110111101011222
222220112222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220022222222222222222 -> 222222222222222222222222222222222222222222222122222222222222222222222222222222222222200222222222222222222222
221120011002000022222222222220222222222222222222200012222222001001221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222220222102220022222201112220222222001202222222222222222222202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222
222220222212221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222220122222 -> 222202222222222222222222222222222222222222222222222222222222222222222222221022222222222222222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111122222222212222222222222222222222220 -> 220222222222001122222120000222212021222222222221111222222222122222222122222222222222222222222122222221112222
222220222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222202 -> 222222222222222222222222222222222222222222222222222122222222222222222222222222222222222212222222222222222222
221120100002110022222222222220222222222222222222200002222222001001221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
221120100112000122222221112220222222222222222222200002222222001000221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222220222002220022222202212221222222002202222222222222222222202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222
222020000000120000002001110000110111001101000000111112000001211111221121122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222022222222222222222222222222222220 -> 222222222222222222222222222222221221202222222222112222222222222222222222222222222222222222222222222222222222
222020000000120000002001110000100111001101000000111112000001211111221121122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222022222222222222222222222222222220 -> 222222222222222222222212222222221221212222222222112222222222222222222222222222222222222222222222222222222222
222220000000120000002201110000200111001102000000011112000002211111222222222222222222222222222212222221112222222200000222222222220002222222222222222222222222222222222222111122221111111112222211111211112222220 -> 222222222222222222222222222222220220222222222222002222222222222222211122222211121111122222111111112221112222
221120100012000022222222222220222222222222222222200002222222111000221000022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
221120100002000022222222222220222222222222222222200002222222001000221010122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222020222222222222222222222222222222222222222222222222222222222222222222222
221120100002000022222222222220222222222222222222200002222222001000221000122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222121222222222222222222222222222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221
202222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222020222222222222222222222222222222222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212111122022222212222222222222222222222221 -> 222222222222222222222220000222222021222222222222112222222222122222222122222222222222222222222122222221112222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202111122122222212222222222222222222222221 -> 222222222222222222222220000222222021222222222222112222222222122222222122222222222222222222222122222221112222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222
222220222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222122222222222222222212 -> 222222222222222222222222222222222222222222222222222022222222222222222222222222222222222212222222222222222222
221122222221222222222222220222222222222222222200022221220002222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222202111122022222212222222222222222222222221 -> 222222222222222222222220000222222020222222222222002222222222122222222122222222222222222222222122222221112222
202222222222222222222222222222222222222222222222222222222222222222102222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222222222222222222222
202222222222222222222222222222222222222222222222222222222222222222012222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222121222222222222222222222222222222222222222222222222222
202222222222222222222222222222222222222222222222222222222222222222112222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222020222222222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222202222222221222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222220222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222022222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222122222222220222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222221222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222222222222222212222222221222222222222222122222222221222222222222222222222222222222222222222222222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222202222222222222222222222222222222221222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222220222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222202222222222212222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222212222222222202222222222222222222222222222222222222222222 -> 222222222222222222222212222222222222222222222222222222222222222221222222222222222222222222222222222222222222
222222222222222222222222222222222222222222222222222222222222222222222222212222222222222222222222222222222221222222222222222222222222222222222222222222212222222222212222222222222222222222222222222222222222222 -> 222222222222222222222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222

List of Undetected Faults:
Gate 278(536) (PO)  - input0 (278(536)), S_A_0
Gate [1014] (NOR) - input0 ([10992]), S_A_0
Gate [6681] (OR)  - output, S_A_1
Gate [6681] (OR)  - output, S_A_0
Gate [6681] (OR)  - input1 ([11101]), S_A_0
Gate [6681] (OR)  - input0 ([10992]), S_A_0
Gate [1036] (NOR) - output, S_A_0
Gate [1036] (NOR) - input0 ([11101]), S_A_0
Gate [11903] (NAND)- output, S_A_1
Gate [11903] (NAND)- input1 ([947]), S_A_1
Gate [11903] (NAND)- input0 ([950]), S_A_1
Gate [11877] (NAND)- output, S_A_1
Gate [11877] (NAND)- input1 ([941]), S_A_1
Gate [937] (NOR) - output, S_A_1
Gate [937] (NOR) - input1 (937(2162)), S_A_0
Gate [937] (NOR) - input0 ([9300]), S_A_0
Gate [11883] (NAND)- output, S_A_1
Gate [11883] (NAND)- input0 ([6056]), S_A_1
Gate [6664] (OR)  - input1 (949(2129)), S_A_0
Gate [11909] (NAND)- output, S_A_1
Gate [11909] (NAND)- input1 ([922]), S_A_1
Gate [11909] (NAND)- input0 ([9328]), S_A_1
Gate [11899] (NAND)- output, S_A_1
Gate [11899] (NAND)- input0 ([6051]), S_A_1
Gate [914] (AND) - output, S_A_1
Gate [914] (AND) - input1 ([11889]), S_A_1
Gate [914] (AND) - input0 ([6115]), S_A_1
Gate [11769] (NAND)- output, S_A_1
Gate [11769] (NAND)- input1 ([3581]), S_A_1
Gate [11751] (OR)  - output, S_A_1
Gate [11751] (OR)  - input1 ([6133]), S_A_0
Gate [3578] (AND) - output, S_A_1
Gate [3578] (AND) - input1 ([11745]), S_A_1
Gate [3578] (AND) - input0 ([9137]), S_A_1
Gate [3514] (AND) - output, S_A_1
Gate [3514] (AND) - output, S_A_0
Gate [3514] (AND) - input1 ([3513]), S_A_1
Gate [3514] (AND) - input0 ([6072]), S_A_1
Gate [11822] (NAND)- input1 ([3525]), S_A_1
Gate [11822] (NAND)- input0 ([3528]), S_A_1
Gate [11796] (OR)  - input1 ([6141]), S_A_0
Gate [11808] (OR)  - output, S_A_1
Gate [11808] (OR)  - input1 ([6140]), S_A_0
Gate [11808] (OR)  - input0 ([6139]), S_A_0
Gate [3348] (AND) - output, S_A_1
Gate [3348] (AND) - output, S_A_0
Gate [3348] (AND) - input1 ([3347]), S_A_1
Gate [3348] (AND) - input0 ([6067]), S_A_1
Gate [6066] (NAND)- input1 ([3563]), S_A_1
Gate [12193] (NAND)- input0 ([3444]), S_A_1
Gate [12173] (OR)  - output, S_A_1
Gate [12173] (OR)  - input1 ([6082]), S_A_0
Gate [3438] (AND) - output, S_A_1
Gate [3438] (AND) - input1 ([12159]), S_A_1
Gate [3438] (AND) - input0 ([9791]), S_A_1
Gate [6092] (NAND)- output, S_A_1
Gate [6092] (NAND)- input1 ([3423]), S_A_1
Gate [3206] (AND) - output, S_A_1
Gate [3206] (AND) - output, S_A_0
Gate [3206] (AND) - input1 ([3205]), S_A_1
Gate [3206] (AND) - input0 ([6100]), S_A_1
Gate [832] (NOR) - output, S_A_1
Gate [832] (NOR) - input1 (4014(2241)), S_A_0
Gate [832] (NOR) - input0 ([9799]), S_A_0
Gate [6713] (OR)  - output, S_A_1
Gate [6713] (OR)  - input0 ([11392]), S_A_0
Gate [3374] (AND) - output, S_A_1
Gate [3374] (AND) - output, S_A_0
Gate [3374] (AND) - input1 ([3373]), S_A_1
Gate [3374] (AND) - input0 ([6094]), S_A_1
Gate [12234] (NAND)- output, S_A_1
Gate [12234] (NAND)- input0 ([3388]), S_A_1
Gate [3365] (AND) - input0 ([9848]), S_A_1
Gate [12220] (OR)  - output, S_A_1
Gate [12220] (OR)  - input1 ([6096]), S_A_0
Gate [12191] (NAND)- input0 ([6081]), S_A_1
Gate [12163] (NAND)- output, S_A_1
Gate [12163] (NAND)- input0 ([6081]), S_A_1
Gate [774] (NOR) - output, S_A_1
Gate [774] (NOR) - input1 (4011(2243)), S_A_0
Gate [774] (NOR) - input0 ([9799]), S_A_0
Gate [6703] (NAND)- input0 ([6080]), S_A_1
Gate [678] (NOR) - output, S_A_1
Gate [678] (NOR) - input1 (4045(2288)), S_A_0
Gate [678] (NOR) - input0 ([9866]), S_A_0
Gate [682] (NOR) - output, S_A_1
Gate [682] (NOR) - output, S_A_0
Gate [682] (NOR) - input1 ([11497]), S_A_0
Gate [682] (NOR) - input0 ([11473]), S_A_0
Gate [700] (NOR) - output, S_A_1
Gate [700] (NOR) - output, S_A_0
Gate [700] (NOR) - input1 ([11497]), S_A_0
Gate [700] (NOR) - input0 ([11473]), S_A_0
Gate [12230] (NAND)- output, S_A_1
Gate [12230] (NAND)- input0 ([6095]), S_A_1
Gate [694] (NOR) - input1 (4039(2275)), S_A_0
Gate 4037(2298) (NOR) - output, S_A_1
Gate 4037(2298) (NOR) - output, S_A_0
Gate 4037(2298) (NOR) - input1 ([6734]), S_A_0
Gate 4037(2298) (NOR) - input0 ([6733]), S_A_0
Gate 4038(2271) (NOR) - output, S_A_1
Gate 4038(2271) (NOR) - output, S_A_0
Gate 4038(2271) (NOR) - input1 ([6732]), S_A_0
Gate 4038(2271) (NOR) - input0 ([6731]), S_A_0
Gate [605] (NOR) - output, S_A_0
Gate [605] (NOR) - input1 (4035(2276)), S_A_0
Gate [12232] (NAND)- output, S_A_1
Gate [12232] (NAND)- output, S_A_0
Gate [12232] (NAND)- input1 ([622]), S_A_1
Gate [12232] (NAND)- input0 ([6095]), S_A_1
Gate [6737] (OR)  - output, S_A_0
Gate [6737] (OR)  - input1 (4047(2302)), S_A_0
Gate [6737] (OR)  - input0 ([9878]), S_A_0
Gate [12256] (NAND)- output, S_A_1
Gate [12256] (NAND)- output, S_A_0
Gate [12256] (NAND)- input1 ([590]), S_A_1
Gate [12256] (NAND)- input0 ([9898]), S_A_1
Gate [12222] (NAND)- output, S_A_0
Gate [12222] (NAND)- input1 ([586]), S_A_1
Gate [12222] (NAND)- input0 ([6104]), S_A_1
Gate [582] (AND) - output, S_A_1
Gate [582] (AND) - output, S_A_0
Gate [582] (AND) - input1 ([12238]), S_A_1
Gate [582] (AND) - input0 ([6093]), S_A_1
Gate [6168] (NAND)- output, S_A_1
Gate [6168] (NAND)- output, S_A_0
Gate [6168] (NAND)- input1 ([3281]), S_A_1
Gate [6168] (NAND)- input0 ([3284]), S_A_1
Gate [12308] (NAND)- output, S_A_1
Gate [12308] (NAND)- output, S_A_0
Gate [12308] (NAND)- input1 ([3299]), S_A_1
Gate [12308] (NAND)- input0 ([3302]), S_A_1
Gate [12288] (OR)  - output, S_A_1
Gate [12288] (OR)  - output, S_A_0
Gate [12288] (OR)  - input1 ([6185]), S_A_0
Gate [12288] (OR)  - input0 ([6184]), S_A_0
Gate [3296] (AND) - output, S_A_1
Gate [3296] (AND) - output, S_A_0
Gate [3296] (AND) - input1 ([12274]), S_A_1
Gate [3296] (AND) - input0 ([9917]), S_A_1
Gate [3183] (AND) - output, S_A_1
Gate [3183] (AND) - output, S_A_0
Gate [3183] (AND) - input1 ([6171]), S_A_1
Gate [3183] (AND) - input0 ([6170]), S_A_1
Gate [6782] (OR)  - output, S_A_1
Gate [6782] (OR)  - input0 ([11589]), S_A_0
Gate [6781] (OR)  - input0 ([11589]), S_A_0
Gate [454] (NOR) - output, S_A_1
Gate [454] (NOR) - input1 (2762(2326)), S_A_0
Gate [454] (NOR) - input0 ([9925]), S_A_0
Gate 2804(2327) (NOR) - input0 ([11589]), S_A_0
Gate [3227] (AND) - output, S_A_1
Gate [3227] (AND) - output, S_A_0
Gate [3227] (AND) - input1 ([10464]), S_A_1
Gate [3227] (AND) - input0 ([6175]), S_A_1
Gate [3232] (AND) - output, S_A_1
Gate [3232] (AND) - output, S_A_0
Gate [3232] (AND) - input1 ([3231]), S_A_1
Gate [3232] (AND) - input0 ([6174]), S_A_1
Gate [12338] (NAND)- output, S_A_1
Gate [12338] (NAND)- output, S_A_0
Gate [12338] (NAND)- input1 ([3243]), S_A_1
Gate [12338] (NAND)- input0 ([3246]), S_A_1
Gate [3223] (AND) - output, S_A_0
Gate [3223] (AND) - input0 ([9974]), S_A_1
Gate [12326] (OR)  - output, S_A_1
Gate [12326] (OR)  - output, S_A_0
Gate [12326] (OR)  - input1 ([6192]), S_A_0
Gate [12326] (OR)  - input0 ([6191]), S_A_0
Gate [6773] (OR)  - output, S_A_0
Gate [6773] (OR)  - input1 (2767(2341)), S_A_0
Gate [6773] (OR)  - input0 ([9936]), S_A_0
Gate [6771] (OR)  - output, S_A_1
Gate [6771] (OR)  - input1 (2765(2324)), S_A_0
Gate 2766(2340) (AND) - output, S_A_1
Gate 2766(2340) (AND) - output, S_A_0
Gate 2766(2340) (AND) - input1 ([516]), S_A_1
Gate 2766(2340) (AND) - input0 ([6166]), S_A_1
Gate [358] (NOR) - input0 ([9992]), S_A_0
Gate [362] (NOR) - output, S_A_1
Gate [362] (NOR) - input1 ([11714]), S_A_0
Gate [362] (NOR) - input0 ([11698]), S_A_0
Gate [377] (AND) - output, S_A_1
Gate [377] (AND) - output, S_A_0
Gate [377] (AND) - input1 ([10464]), S_A_1
Gate [377] (AND) - input0 ([6175]), S_A_1
Gate [380] (NOR) - output, S_A_1
Gate [380] (NOR) - output, S_A_0
Gate [380] (NOR) - input1 ([11714]), S_A_0
Gate [380] (NOR) - input0 ([11698]), S_A_0
Gate [12334] (NAND)- input1 ([384]), S_A_1
Gate [12334] (NAND)- input0 ([6175]), S_A_1
Gate [374] (NOR) - input1 (2792(2355)), S_A_0
Gate [6804] (NAND)- output, S_A_1
Gate [6804] (NAND)- output, S_A_0
Gate [6804] (NAND)- input1 ([6171]), S_A_1
Gate [6804] (NAND)- input0 ([6169]), S_A_1
Gate [6803] (NAND)- output, S_A_1
Gate [6803] (NAND)- output, S_A_0
Gate [6803] (NAND)- input1 ([10464]), S_A_1
Gate [6803] (NAND)- input0 ([6175]), S_A_1
Gate [285] (NOR) - output, S_A_0
Gate [285] (NOR) - input1 (2788(2356)), S_A_0
Gate [12336] (NAND)- output, S_A_1
Gate [12336] (NAND)- output, S_A_0
Gate [12336] (NAND)- input1 ([302]), S_A_1
Gate [12336] (NAND)- input0 ([6175]), S_A_1
Gate 2800(2530) (AND) - input0 ([6170]), S_A_1
Gate 2807(2648) (AND) - output, S_A_1
Gate 2807(2648) (AND) - input1 ([6171]), S_A_1
Gate 2807(2648) (AND) - input0 ([6170]), S_A_1
Gate [266] (AND) - output, S_A_1
Gate [266] (AND) - input1 ([6171]), S_A_1
Gate [266] (AND) - input0 ([6169]), S_A_1
Gate [12584] (NAND)- output, S_A_1
Gate [12584] (NAND)- output, S_A_0
Gate [12584] (NAND)- input1 ([270]), S_A_1
Gate [12584] (NAND)- input0 ([10464]), S_A_1
Gate [262] (AND) - output, S_A_1
Gate [262] (AND) - output, S_A_0
Gate [262] (AND) - input1 ([12342]), S_A_1
Gate [262] (AND) - input0 ([6191]), S_A_1
Gate [11628] (INV) - output, S_A_0
Gate [6215] (NAND)- output, S_A_1
Gate [6215] (NAND)- output, S_A_0
Gate [6215] (NAND)- input1 ([5747]), S_A_1
Gate [6215] (NAND)- input0 ([5737]), S_A_1
Gate [6211] (NAND)- output, S_A_1
Gate [6211] (NAND)- output, S_A_0
Gate [6211] (NAND)- input1 ([5747]), S_A_1
Gate [6211] (NAND)- input0 ([5733]), S_A_1
Gate 2518(2353) (AND) - output, S_A_0
Gate 2518(2353) (AND) - input1 ([9984]), S_A_1
Gate 2518(2353) (AND) - input0 ([5737]), S_A_1
Gate [3156] (AND) - output, S_A_1
Gate [3156] (AND) - input1 ([9997]), S_A_1
Gate [3156] (AND) - input0 ([5733]), S_A_1
Gate [3115] (AND) - output, S_A_1
Gate [3115] (AND) - input1 ([5747]), S_A_1
Gate [3115] (AND) - input0 ([5733]), S_A_1
Gate [3122] (AND) - output, S_A_1
Gate [3122] (AND) - input1 ([5747]), S_A_1
Gate [3122] (AND) - input0 ([5733]), S_A_1
Gate 2523(2363) (AND) - input0 ([5733]), S_A_1
Gate 2503(2323) (AND) - output, S_A_1
Gate 2503(2323) (AND) - output, S_A_0
Gate 2503(2323) (AND) - input1 ([9931]), S_A_1
Gate 2503(2323) (AND) - input0 ([5714]), S_A_1
Gate [3068] (AND) - output, S_A_1
Gate [3068] (AND) - output, S_A_0
Gate [3068] (AND) - input1 ([9943]), S_A_1
Gate [3068] (AND) - input0 ([5727]), S_A_1
Gate [3050] (AND) - output, S_A_0
Gate [3050] (AND) - input0 ([5727]), S_A_1
Gate [3046] (AND) - input0 ([5727]), S_A_1
Gate 2500(2322) (AND) - output, S_A_0
Gate 2500(2322) (AND) - input0 ([5714]), S_A_1
Gate 2507(2337) (AND) - output, S_A_0
Gate 2507(2337) (AND) - input1 ([9943]), S_A_1
Gate 2507(2337) (AND) - input0 ([5727]), S_A_1
Gate 2505(2336) (AND) - output, S_A_0
Gate 2505(2336) (AND) - input0 ([5727]), S_A_1
Gate 2506(2332) (AND) - input0 ([5727]), S_A_1
Gate 2556(2801) (NOR) - input1 ([6242]), S_A_0
Gate 2555(2627) (AND) - input1 ([5727]), S_A_1
Gate 2560(2800) (NOR) - output, S_A_0
Gate 2560(2800) (NOR) - input0 ([5727]), S_A_0
Gate 2559(2624) (AND) - output, S_A_0
Gate 2559(2624) (AND) - input0 ([5759]), S_A_1
Gate [4529] (AND) - output, S_A_1
Gate [4529] (AND) - input1 (3209(942)), S_A_1
Gate [4529] (AND) - input0 ([10953]), S_A_1
Gate [4533] (AND) - output, S_A_1
Gate [4533] (AND) - input1 ([11115]), S_A_1
Gate [4533] (AND) - input0 ([10969]), S_A_1
Gate [4553] (AND) - output, S_A_1
Gate [4553] (AND) - output, S_A_0
Gate [4553] (AND) - input1 (3207(936)), S_A_1
Gate [4553] (AND) - input0 ([10953]), S_A_1
Gate [4556] (AND) - output, S_A_1
Gate [4556] (AND) - output, S_A_0
Gate [4556] (AND) - input1 ([11115]), S_A_1
Gate [4556] (AND) - input0 ([10900]), S_A_1
Gate [11879] (NAND)- output, S_A_1
Gate [11879] (NAND)- input1 (3192(931)), S_A_1
Gate [11879] (NAND)- input0 ([10900]), S_A_1
Gate [4580] (AND) - output, S_A_1
Gate [4580] (AND) - output, S_A_0
Gate [4580] (AND) - input1 ([10953]), S_A_1
Gate [4580] (AND) - input0 ([10900]), S_A_1
Gate [4273] (AND) - output, S_A_1
Gate [4273] (AND) - input1 ([10953]), S_A_1
Gate [4273] (AND) - input0 ([10900]), S_A_1
Gate [4277] (AND) - output, S_A_1
Gate [4277] (AND) - input1 ([11010]), S_A_1
Gate [4277] (AND) - input0 ([10969]), S_A_1
Gate [5939] (NAND)- output, S_A_1
Gate [5939] (NAND)- output, S_A_0
Gate [5939] (NAND)- input1 (2979(886)), S_A_1
Gate [5939] (NAND)- input0 ([10647]), S_A_1
Gate [5937] (NAND)- output, S_A_1
Gate [5937] (NAND)- output, S_A_0
Gate [5937] (NAND)- input1 ([10679]), S_A_1
Gate [5937] (NAND)- input0 ([10622]), S_A_1
Gate [4458] (AND) - output, S_A_1
Gate [4458] (AND) - output, S_A_0
Gate [4458] (AND) - input1 ([10647]), S_A_1
Gate [4458] (AND) - input0 ([10622]), S_A_1
Gate [11739] (NAND)- output, S_A_1
Gate [11739] (NAND)- output, S_A_0
Gate [11739] (NAND)- input1 (2970(872)), S_A_1
Gate [11739] (NAND)- input0 ([10622]), S_A_1
Gate [11802] (NAND)- output, S_A_1
Gate [11802] (NAND)- output, S_A_0
Gate [11802] (NAND)- input1 (2998(896)), S_A_1
Gate [11802] (NAND)- input0 ([10735]), S_A_1
Gate [10788] (NAND)- output, S_A_1
Gate [10788] (NAND)- input0 ([10296]), S_A_1
Gate [10880] (OR)  - output, S_A_1
Gate [10880] (OR)  - input0 (3020(1543)), S_A_0
Gate [10861] (OR)  - output, S_A_1
Gate [10861] (OR)  - input0 (3008(1539)), S_A_0
Gate [10799] (OR)  - output, S_A_1
Gate [10799] (OR)  - input0 (3000(1534)), S_A_0
Gate [4413] (AND) - output, S_A_1
Gate [4413] (AND) - input1 ([10647]), S_A_1
Gate [4413] (AND) - input0 ([10622]), S_A_1
Gate [4416] (AND) - output, S_A_1
Gate [4416] (AND) - input1 ([10727]), S_A_1
Gate [4416] (AND) - input0 ([10679]), S_A_1
Gate [12043] (OR)  - input1 (3117(1930)), S_A_0
Gate [12037] (NAND)- output, S_A_1
Gate [12037] (NAND)- input1 ([11210]), S_A_1
Gate [11952] (NAND)- output, S_A_1
Gate [11952] (NAND)- input1 ([11141]), S_A_1
Gate [12018] (NAND)- output, S_A_1
Gate [12018] (NAND)- input1 ([11149]), S_A_1
Gate [11963] (OR)  - output, S_A_1
Gate [11963] (OR)  - input1 (3121(1894)), S_A_0
Gate [12027] (NAND)- output, S_A_1
Gate [12027] (NAND)- input1 ([11184]), S_A_1
Gate [11928] (OR)  - output, S_A_1
Gate [11928] (OR)  - input1 (4351(1917)), S_A_0
Gate [12070] (NAND)- output, S_A_1
Gate [12070] (NAND)- input1 ([11259]), S_A_1
